"activity","emotional_intensity","emotional_intensity_original","satisfaction","satisfaction_binary","gender","age_group","emotional_group"
"Music",1.15671821330063,3,NA,0,"Male","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Male","13-18","Low"
"Music",-1.13381290214616,1,NA,1,"Male","36-50","Low"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",1.15671821330063,3,NA,0,"Male","36-50","High"
"Music",0.011452655577234,2,NA,0,"Female","50+","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Female","13-18","Low"
"Music",1.15671821330063,3,NA,1,"Male","36-50","High"
"Music",1.15671821330063,3,NA,1,"Male","36-50","High"
"Music",-1.13381290214616,1,NA,0,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,0,"Male","50+","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",1.15671821330063,3,NA,0,"Female","13-18","High"
"Music",-1.13381290214616,1,NA,1,"Female","36-50","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,0,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",0.011452655577234,2,NA,1,"Male","13-18","Low"
"Music",0.011452655577234,2,NA,1,"Male","36-50","Low"
"Music",0.011452655577234,2,NA,1,"Male","19-25","Low"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Male","50+","Low"
"Music",1.15671821330063,3,NA,1,"Male","50+","High"
"Music",-1.13381290214616,1,NA,0,"Female","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",0.011452655577234,2,NA,1,"Male","13-18","Low"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,0,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,0,"Male","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Male","50+","Low"
"Music",-1.13381290214616,1,NA,1,"Male","13-18","Low"
"Music",0.011452655577234,2,NA,1,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",0.011452655577234,2,NA,1,"Male","50+","Low"
"Music",0.011452655577234,2,NA,1,"Female","13-18","Low"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",-1.13381290214616,1,NA,1,"Female","36-50","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,0,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,0,"Female","19-25","High"
"Music",-1.13381290214616,1,NA,1,"Female","36-50","Low"
"Music",0.011452655577234,2,NA,0,"Female","13-18","Low"
"Music",-1.13381290214616,1,NA,1,"Male","50+","Low"
"Music",-1.13381290214616,1,NA,0,"Male","36-50","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Female","13-18","High"
"Music",0.011452655577234,2,NA,1,"Female","36-50","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,0,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,0,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,0,"Male","19-25","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Male","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,0,"Male","50+","Low"
"Music",-1.13381290214616,1,NA,1,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,0,"Female","19-25","High"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Female","36-50","Low"
"Music",-1.13381290214616,1,NA,0,"Female","19-25","Low"
"Music",1.15671821330063,3,NA,0,"Female","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Female","36-50","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Female","36-50","Low"
"Music",1.15671821330063,3,NA,1,"Female","36-50","High"
"Music",0.011452655577234,2,NA,0,"Male","50+","Low"
"Music",-1.13381290214616,1,NA,0,"Male","50+","Low"
"Music",1.15671821330063,3,NA,0,"Female","26-35","High"
"Music",0.011452655577234,2,NA,0,"Female","26-35","Low"
"Music",2.30198377102403,4,NA,1,"Male","36-50","High"
"Music",1.15671821330063,3,NA,1,"Female","13-18","High"
"Music",0.011452655577234,2,NA,1,"Female","36-50","Low"
"Music",-1.13381290214616,1,NA,0,"Female","50+","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",0.011452655577234,2,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,0,"Male","19-25","High"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Male","36-50","High"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","36-50","High"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",-1.13381290214616,1,NA,1,"Female","13-18","Low"
"Music",0.011452655577234,2,NA,1,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Male","36-50","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,0,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,0,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Female","36-50","High"
"Music",-1.13381290214616,1,NA,0,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,0,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,0,"Female","36-50","Low"
"Music",-1.13381290214616,1,NA,1,"Female","13-18","Low"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",1.15671821330063,3,NA,0,"Male","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Female","36-50","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Male","50+","Low"
"Music",-1.13381290214616,1,NA,1,"Female","50+","Low"
"Music",0.011452655577234,2,NA,0,"Male","50+","Low"
"Music",0.011452655577234,2,NA,1,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",0.011452655577234,2,NA,0,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Male","13-18","High"
"Music",0.011452655577234,2,NA,0,"Male","50+","Low"
"Music",1.15671821330063,3,NA,1,"Male","50+","High"
"Music",-1.13381290214616,1,NA,1,"Female","36-50","Low"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",1.15671821330063,3,NA,0,"Female","26-35","High"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",-1.13381290214616,1,NA,0,"Male","36-50","Low"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",1.15671821330063,3,NA,0,"Female","36-50","High"
"Music",-1.13381290214616,1,NA,0,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Male","36-50","Low"
"Music",0.011452655577234,2,NA,1,"Male","19-25","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,0,"Male","13-18","High"
"Music",-1.13381290214616,1,NA,0,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Female","36-50","Low"
"Music",1.15671821330063,3,NA,0,"Female","36-50","High"
"Music",1.15671821330063,3,NA,0,"Male","36-50","High"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",-1.13381290214616,1,NA,0,"Male","36-50","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",-1.13381290214616,1,NA,0,"Female","50+","Low"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","50+","High"
"Music",-1.13381290214616,1,NA,1,"Female","50+","Low"
"Music",-1.13381290214616,1,NA,0,"Female","50+","Low"
"Music",1.15671821330063,3,NA,1,"Female","36-50","High"
"Music",1.15671821330063,3,NA,1,"Male","50+","High"
"Music",1.15671821330063,3,NA,1,"Female","13-18","High"
"Music",-1.13381290214616,1,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Male","36-50","High"
"Music",1.15671821330063,3,NA,1,"Female","36-50","High"
"Music",-1.13381290214616,1,NA,1,"Male","36-50","Low"
"Music",-1.13381290214616,1,NA,1,"Female","36-50","Low"
"Music",0.011452655577234,2,NA,1,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",-1.13381290214616,1,NA,0,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Male","36-50","Low"
"Music",1.15671821330063,3,NA,0,"Male","13-18","High"
"Music",-1.13381290214616,1,NA,0,"Female","13-18","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,0,"Female","36-50","High"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",0.011452655577234,2,NA,0,"Male","36-50","Low"
"Music",-1.13381290214616,1,NA,1,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",-1.13381290214616,1,NA,0,"Male","36-50","Low"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,0,"Male","36-50","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Male","13-18","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Male","50+","Low"
"Music",-1.13381290214616,1,NA,1,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Male","13-18","Low"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Male","36-50","High"
"Music",1.15671821330063,3,NA,0,"Female","50+","High"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Female","13-18","Low"
"Music",0.011452655577234,2,NA,0,"Female","36-50","Low"
"Music",0.011452655577234,2,NA,1,"Male","36-50","Low"
"Music",0.011452655577234,2,NA,0,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Female","36-50","Low"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,0,"Female","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,0,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,0,"Male","19-25","High"
"Music",0.011452655577234,2,NA,1,"Male","36-50","Low"
"Music",1.15671821330063,3,NA,1,"Female","0-12","High"
"Music",1.15671821330063,3,NA,0,"Male","26-35","High"
"Music",0.011452655577234,2,NA,0,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Male","50+","Low"
"Music",-1.13381290214616,1,NA,1,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,0,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,0,"Female","26-35","High"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Female","36-50","Low"
"Music",-2.27907845986956,0,NA,0,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Male","13-18","High"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Male","36-50","Low"
"Music",1.15671821330063,3,NA,1,"Male","36-50","High"
"Music",0.011452655577234,2,NA,1,"Female","36-50","Low"
"Music",1.15671821330063,3,NA,1,"Female","0-12","High"
"Music",-1.13381290214616,1,NA,1,"Female","36-50","Low"
"Music",0.011452655577234,2,NA,0,"Female","36-50","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",0.011452655577234,2,NA,1,"Male","36-50","Low"
"Music",-1.13381290214616,1,NA,1,"Male","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Male","13-18","Low"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",1.15671821330063,3,NA,1,"Male","50+","High"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",1.15671821330063,3,NA,0,"Female","50+","High"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Male","36-50","Low"
"Music",-1.13381290214616,1,NA,1,"Male","50+","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",-1.13381290214616,1,NA,0,"Female","36-50","Low"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",0.011452655577234,2,NA,0,"Male","50+","Low"
"Music",1.15671821330063,3,NA,0,"Male","19-25","High"
"Music",1.15671821330063,3,NA,1,"Female","50+","High"
"Music",0.011452655577234,2,NA,0,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,0,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",1.15671821330063,3,NA,0,"Female","19-25","High"
"Music",-1.13381290214616,1,NA,1,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",0.011452655577234,2,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Male","13-18","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Male","50+","High"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",0.011452655577234,2,NA,1,"Male","50+","Low"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",1.15671821330063,3,NA,1,"Male","13-18","High"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Female","13-18","Low"
"Music",-1.13381290214616,1,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Female","50+","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",1.15671821330063,3,NA,0,"Male","26-35","High"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",0.011452655577234,2,NA,0,"Male","13-18","Low"
"Music",0.011452655577234,2,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Male","36-50","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",-2.27907845986956,0,NA,0,"Female","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Male","36-50","High"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Female","36-50","Low"
"Music",-1.13381290214616,1,NA,0,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Female","13-18","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",-1.13381290214616,1,NA,1,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,0,"Male","36-50","High"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Female","36-50","High"
"Music",0.011452655577234,2,NA,0,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Female","36-50","High"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",0.011452655577234,2,NA,1,"Male","50+","Low"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,0,"Male","36-50","High"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",0.011452655577234,2,NA,0,"Male","36-50","Low"
"Music",0.011452655577234,2,NA,0,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",-1.13381290214616,1,NA,0,"Male","13-18","Low"
"Music",-1.13381290214616,1,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Female","36-50","Low"
"Music",-1.13381290214616,1,NA,1,"Male","36-50","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Male","36-50","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Female","36-50","Low"
"Music",-1.13381290214616,1,NA,1,"Female","36-50","Low"
"Music",1.15671821330063,3,NA,1,"Male","13-18","High"
"Music",-1.13381290214616,1,NA,1,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,0,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,0,"Male","50+","High"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,0,"Male","36-50","Low"
"Music",0.011452655577234,2,NA,1,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Male","50+","High"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Male","50+","High"
"Music",0.011452655577234,2,NA,1,"Male","50+","Low"
"Music",0.011452655577234,2,NA,1,"Male","19-25","Low"
"Music",-1.13381290214616,1,NA,0,"Female","13-18","Low"
"Music",0.011452655577234,2,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Male","36-50","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","36-50","High"
"Music",1.15671821330063,3,NA,1,"Female","36-50","High"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",-1.13381290214616,1,NA,1,"Female","36-50","Low"
"Music",0.011452655577234,2,NA,1,"Female","50+","Low"
"Music",-1.13381290214616,1,NA,1,"Male","36-50","Low"
"Music",-1.13381290214616,1,NA,1,"Male","19-25","Low"
"Music",0.011452655577234,2,NA,1,"Female","19-25","Low"
"Music",0.011452655577234,2,NA,0,"Female","13-18","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Female","36-50","High"
"Music",0.011452655577234,2,NA,0,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Female","50+","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",0.011452655577234,2,NA,0,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",0.011452655577234,2,NA,0,"Male","19-25","Low"
"Music",-1.13381290214616,1,NA,0,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Male","50+","Low"
"Music",0.011452655577234,2,NA,1,"Male","36-50","Low"
"Music",1.15671821330063,3,NA,1,"Male","19-25","High"
"Music",1.15671821330063,3,NA,1,"Male","13-18","High"
"Music",0.011452655577234,2,NA,0,"Male","50+","Low"
"Music",0.011452655577234,2,NA,0,"Male","36-50","Low"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",1.15671821330063,3,NA,1,"Female","26-35","High"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",1.15671821330063,3,NA,0,"Female","19-25","High"
"Music",0.011452655577234,2,NA,1,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,0,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Male","50+","Low"
"Music",1.15671821330063,3,NA,1,"Male","26-35","High"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Male","36-50","Low"
"Music",0.011452655577234,2,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Male","26-35","Low"
"Music",-1.13381290214616,1,NA,1,"Female","26-35","Low"
"Music",-1.13381290214616,1,NA,0,"Male","19-25","Low"
"Music",1.15671821330063,3,NA,1,"Female","19-25","High"
"Music",1.15671821330063,3,NA,1,"Male","13-18","High"
"Music",1.15671821330063,3,NA,1,"Male","36-50","High"
"Music",-1.13381290214616,1,NA,0,"Male","26-35","Low"
"Music",1.15671821330063,3,NA,1,"Female","50+","High"
"Music",-1.13381290214616,1,NA,1,"Female","36-50","Low"
"Music",0.011452655577234,2,NA,0,"Female","26-35","Low"
"Music",0.011452655577234,2,NA,1,"Female","26-35","Low"
